Order_ID,Delivery_Time_Minutes,Delivery_Status
235682,40,Delivered
235684,58,Delivered
235685,48,Delivered
235689,51,Delivered
235692,42,Delivered
235694,63,Delivered
235696,34,Delivered
235697,25,Cancelled
235698,56,Delivered
235702,46,Delivered
235704,34,Delivered
235707,30,Delivered
235708,33,Late
235710,30,Cancelled
235711,58,Delivered
235712,48,Delivered
235720,53,Delivered
235722,57,Delivered
235723,51,Delivered
235725,59,Delivered
235727,39,Delivered
235732,45,Delivered
235733,40,Delivered
235736,61,Delivered
235739,34,Delivered
235741,35,Delivered
235743,37,Delivered
235744,34,Delivered
235747,25,Delivered
235750,26,Delivered
235751,50,Delivered
235752,43,Delivered
235761,49,Delivered
235762,41,Delivered
235766,40,Delivered
235768,35,Delivered
235769,40,Delivered
235770,45,Delivered
235771,25,Delivered
235772,29,Delivered
235774,25,Late
235775,29,Delivered
235776,60,Delivered
235777,41,Delivered
235785,37,Delivered
235786,37,Delivered
235790,38,Delivered
235791,54,Delivered
235795,57,Delivered
235799,49,Delivered
235800,29,Delivered
235801,50,Delivered
235802,27,Late
235803,27,Delivered
235805,42,Delivered
235806,32,Delivered
235808,51,Delivered
235813,40,Cancelled
235814,64,Delivered
235816,60,Delivered
235819,33,Delivered
235820,44,Delivered
235821,27,Delivered
235822,64,Late
235823,64,Late
235827,30,Delivered
235830,48,Delivered
235832,25,Delivered
235835,28,Delivered
235838,50,Delivered
235839,55,Delivered
235840,63,Delivered
235841,45,Delivered
235843,31,Delivered
235845,56,Delivered
235846,45,Late
235847,60,Delivered
235851,26,Delivered
235853,62,Delivered
235856,63,Delivered
235858,27,Delivered
235859,39,Delivered
235860,39,Delivered
235861,54,Delivered
235862,65,Delivered
235863,63,Delivered
235864,26,Late
235865,34,Late
235867,45,Delivered
235868,41,Delivered
235874,33,Delivered
235875,44,Delivered
235877,65,Delivered
235879,27,Delivered
235885,63,Late
235887,39,Delivered
235888,36,Delivered
235889,32,Delivered
235892,41,Delivered
235893,41,Delivered
235895,31,Delivered
235896,40,Delivered
235897,41,Delivered
235900,64,Delivered
235901,49,Delivered
235903,36,Delivered
235904,64,Delivered
235908,54,Late
235909,53,Delivered
235911,65,Delivered
235915,28,Delivered
235916,31,Delivered
235917,31,Delivered
235919,63,Cancelled
235921,47,Late
235922,39,Delivered
235928,63,Delivered
235929,46,Late
235931,49,Delivered
235934,47,Late
235938,49,Late
235941,43,Delivered
235943,38,Delivered
235945,47,Delivered
235946,55,Delivered
235948,25,Delivered
235952,62,Late
235953,27,Delivered
235954,55,Delivered
235958,39,Delivered
235962,37,Delivered
235970,31,Delivered
235971,38,Delivered
235973,28,Delivered
235976,26,Delivered
235980,63,Delivered
235985,60,Delivered
235990,34,Delivered
235992,55,Delivered
235993,28,Delivered
235995,32,Delivered
235999,35,Delivered
236001,41,Delivered
236005,65,Cancelled
236006,44,Delivered
236007,60,Delivered
236008,28,Late
236009,41,Delivered
236010,35,Delivered
236011,65,Delivered
236015,26,Delivered
236016,52,Delivered
236017,29,Delivered
236018,48,Delivered
236019,27,Delivered
236022,62,Delivered
236023,48,Cancelled
236026,38,Delivered
236027,35,Delivered
236030,49,Delivered
236031,43,Delivered
236033,62,Delivered
236045,26,Delivered
236046,40,Delivered
236047,46,Delivered
236048,39,Delivered
236049,59,Delivered
236050,40,Delivered
236052,38,Delivered
236054,38,Delivered
236055,41,Delivered
236061,55,Delivered
236064,61,Delivered
236066,50,Delivered
236067,27,Delivered
236069,31,Delivered
236071,61,Late
236073,63,Delivered
236074,51,Late
236075,30,Delivered
236076,61,Delivered
236083,56,Late
236085,29,Delivered
236086,28,Late
236089,48,Delivered
236090,28,Delivered
236093,43,Delivered
236094,57,Delivered
236095,40,Delivered
236098,55,Delivered
236105,35,Delivered
236106,51,Delivered
236107,60,Cancelled
236110,29,Delivered
236112,46,Delivered
236113,39,Delivered
236115,61,Delivered
236120,40,Delivered
236122,51,Delivered
236124,54,Delivered
236125,26,Delivered
236126,33,Delivered
236128,45,Delivered
236129,38,Delivered
236130,52,Delivered
236131,30,Delivered
236132,63,Delivered
236133,53,Delivered
236134,25,Delivered
236136,37,Delivered
236140,28,Delivered
236142,27,Delivered
236143,31,Delivered
236144,36,Delivered
236147,46,Delivered
236149,33,Cancelled
236151,31,Late
236154,61,Late
236155,59,Delivered
236156,37,Delivered
236161,62,Late
236162,63,Late
236166,27,Delivered
236172,62,Late
236174,48,Delivered
236175,62,Delivered
236176,29,Delivered
236178,52,Delivered
236179,30,Delivered
236180,37,Delivered
236184,45,Delivered
236185,39,Delivered
236188,40,Delivered
236189,33,Delivered
236190,40,Delivered
236195,44,Delivered
236197,39,Delivered
236201,35,Delivered
236202,26,Late
236203,32,Delivered
236206,29,Delivered
236208,27,Delivered
236210,63,Late
236211,34,Delivered
236214,32,Delivered
236215,26,Delivered
236220,27,Delivered
236221,65,Delivered
236222,47,Delivered
236223,34,Delivered
236225,41,Delivered
236227,45,Delivered
236228,28,Delivered
236229,57,Delivered
236232,57,Delivered
236235,29,Delivered
236237,31,Delivered
236238,63,Delivered
236240,32,Delivered
236241,60,Late
236242,64,Delivered
236243,58,Delivered
236245,50,Delivered
236247,35,Delivered
236248,37,Late
236250,59,Delivered
236251,39,Delivered
236252,37,Delivered
236253,48,Delivered
236254,36,Delivered
236255,37,Delivered
236256,51,Late
236257,28,Delivered
236260,30,Delivered
236261,57,Delivered
236263,58,Delivered
236265,44,Delivered
236267,55,Delivered
236269,48,Delivered
236272,45,Delivered
236277,35,Delivered
236279,41,Late
236281,39,Delivered
236282,32,Delivered
236283,44,Delivered
236286,46,Delivered
236288,51,Delivered
236290,58,Delivered
236292,40,Delivered
236293,61,Delivered
236294,46,Delivered
236295,34,Late
236297,37,Delivered
236299,64,Delivered
236304,51,Delivered
236309,44,Delivered
236310,32,Delivered
236311,30,Delivered
236312,45,Late
236313,45,Delivered
236315,60,Late
236317,35,Delivered
236318,48,Delivered
236319,42,Delivered
236320,49,Delivered
236321,34,Late
236322,45,Delivered
236323,50,Delivered
236324,31,Delivered
236325,65,Delivered
236327,35,Delivered
236328,44,Delivered
236329,36,Delivered
236330,64,Delivered
236332,26,Delivered
236334,55,Delivered
236337,51,Delivered
236338,28,Delivered
236342,36,Delivered
236344,30,Delivered
236345,65,Delivered
236348,58,Delivered
236349,29,Delivered
236354,39,Delivered
236355,50,Delivered
236358,53,Delivered
236359,52,Delivered
236360,51,Delivered
236362,26,Delivered
236364,43,Delivered
236368,60,Delivered
236369,64,Delivered
236371,35,Delivered
236373,27,Delivered
236374,61,Delivered
236375,50,Delivered
236378,25,Delivered
236379,64,Delivered
236380,50,Delivered
236381,64,Delivered
236382,61,Delivered
236384,50,Delivered
236385,63,Delivered
236387,27,Delivered
236389,57,Delivered
236390,51,Delivered
236392,48,Delivered
236393,46,Delivered
236397,38,Delivered
236398,50,Delivered
236399,55,Delivered
236400,48,Delivered
236405,29,Delivered
236408,60,Delivered
236410,43,Delivered
236412,40,Delivered
236415,36,Delivered
236417,42,Delivered
236418,52,Delivered
236419,48,Delivered
236421,52,Delivered
236423,42,Delivered
236424,34,Delivered
236425,30,Delivered
236426,63,Delivered
236427,54,Delivered
236429,41,Delivered
236430,61,Cancelled
236432,39,Delivered
236435,43,Delivered
236436,64,Delivered
236437,39,Delivered
236438,31,Delivered
236441,33,Delivered
236442,36,Delivered
236443,27,Delivered
236446,26,Delivered
236449,61,Delivered
236450,52,Delivered
236451,25,Delivered
236452,33,Late
236453,52,Delivered
236455,54,Delivered
236456,58,Delivered
236457,61,Delivered
236459,51,Delivered
236462,37,Late
236463,39,Delivered
236466,57,Delivered
236467,53,Delivered
236470,56,Delivered
236471,60,Delivered
236473,26,Delivered
236474,50,Delivered
236479,50,Late
236481,42,Delivered
236482,43,Delivered
236484,44,Delivered
236487,58,Delivered
236488,54,Delivered
236491,49,Delivered
236493,32,Delivered
236495,59,Delivered
236497,56,Delivered
236500,57,Cancelled
236501,35,Delivered
236504,65,Delivered
236509,59,Delivered
236510,36,Cancelled
236512,32,Cancelled
236516,37,Delivered
236519,44,Delivered
236520,46,Delivered
236521,29,Delivered
236522,65,Delivered
236524,63,Delivered
236525,51,Delivered
236526,41,Late
236527,32,Delivered
236528,49,Delivered
236531,28,Delivered
236533,65,Delivered
236534,65,Delivered
236535,56,Delivered
236536,30,Cancelled
236537,58,Delivered
236539,27,Delivered
236540,29,Delivered
236541,37,Delivered
236545,64,Delivered
236547,26,Delivered
236548,40,Delivered
236550,33,Delivered
236553,57,Late
236555,54,Delivered
236556,42,Delivered
236557,28,Delivered
236559,49,Delivered
236562,26,Delivered
236563,63,Delivered
236564,39,Delivered
236565,41,Delivered
236566,28,Delivered
236568,61,Delivered
236574,64,Delivered
236575,25,Delivered
236576,31,Delivered
236577,39,Delivered
236578,49,Delivered
236579,27,Delivered
236581,28,Delivered
236582,58,Late
236583,32,Delivered
236585,35,Delivered
236587,35,Delivered
236589,36,Delivered
236591,36,Delivered
236592,38,Delivered
236594,55,Delivered
236595,30,Delivered
236601,55,Delivered
236602,47,Delivered
236603,36,Delivered
236605,37,Delivered
236607,34,Delivered
236608,57,Cancelled
236610,37,Delivered
236612,46,Late
236615,35,Delivered
236617,53,Delivered
236618,45,Delivered
236629,40,Delivered
236630,59,Delivered
236631,53,Delivered
236632,36,Delivered
236635,57,Late
236636,60,Delivered
236637,62,Delivered
236639,30,Late
236640,35,Delivered
236643,31,Late
236644,57,Delivered
236645,37,Delivered
236646,54,Delivered
236648,39,Delivered
236652,28,Delivered
236653,51,Delivered
236654,60,Delivered
236656,40,Delivered
236657,63,Delivered
236659,42,Delivered
236661,35,Delivered
236665,38,Delivered
236667,35,Delivered
236668,47,Delivered
236670,54,Delivered
236671,34,Delivered
236672,65,Delivered
236673,38,Late
236677,63,Delivered
236678,63,Delivered
236679,60,Delivered
236680,50,Delivered
236683,28,Delivered
236685,33,Delivered
236686,30,Delivered
236687,57,Delivered
236688,58,Delivered
236689,44,Late
236690,31,Delivered
236693,41,Delivered
236694,59,Delivered
236698,27,Late
236700,33,Delivered
236701,29,Delivered
236707,62,Delivered
236708,29,Late
236710,46,Delivered
236712,28,Delivered
236713,65,Delivered
236717,52,Delivered
236718,46,Delivered
236720,59,Delivered
236722,27,Delivered
236723,62,Delivered
236724,44,Delivered
236725,26,Delivered
236728,44,Cancelled
236732,52,Late
236733,49,Late
236735,25,Delivered
236736,41,Delivered
236742,33,Delivered
236746,40,Delivered
236748,42,Late
236749,54,Delivered
236750,65,Delivered
236753,47,Delivered
236754,50,Delivered
236757,40,Delivered
236758,52,Delivered
236761,32,Delivered
236762,33,Delivered
236766,52,Delivered
236767,36,Late
236768,33,Delivered
236770,38,Delivered
236771,51,Delivered
236777,29,Delivered
236778,25,Delivered
236779,48,Delivered
236780,55,Delivered
236781,58,Delivered
236782,42,Delivered
236783,41,Delivered
236784,36,Delivered
236785,42,Delivered
236788,52,Delivered
236789,48,Delivered
236791,37,Delivered
236793,29,Delivered
236796,33,Delivered
236797,28,Delivered
236798,39,Delivered
236799,56,Delivered
236802,55,Delivered
236803,32,Delivered
236804,46,Cancelled
236807,61,Delivered
236808,47,Delivered
236809,51,Delivered
236813,63,Late
236814,28,Delivered
236815,35,Delivered
236817,43,Delivered
236820,52,Delivered
236821,31,Delivered
236822,53,Delivered
236823,48,Delivered
236824,54,Delivered
236825,43,Delivered
236826,36,Delivered
236827,44,Delivered
236828,33,Delivered
236829,53,Delivered
236830,61,Delivered
236831,51,Delivered
236832,41,Delivered
236833,42,Delivered
236834,53,Delivered
236837,31,Delivered
236839,47,Delivered
236842,42,Delivered
236843,42,Cancelled
236844,50,Late
236845,33,Delivered
236850,59,Delivered
236852,44,Delivered
236853,56,Delivered
236854,42,Delivered
236855,44,Delivered
236856,33,Delivered
236858,60,Delivered
236863,51,Delivered
236864,64,Delivered
236866,64,Delivered
236869,33,Delivered
236870,65,Delivered
236871,49,Delivered
236872,62,Delivered
236876,44,Delivered
236878,55,Delivered
236879,26,Delivered
236881,32,Delivered
236884,60,Late
236886,47,Delivered
236892,45,Delivered
236893,40,Delivered
236897,38,Delivered
236900,35,Delivered
236901,47,Delivered
236902,26,Delivered
236904,46,Delivered
236908,28,Delivered
236913,42,Delivered
236915,59,Delivered
236916,65,Delivered
236918,32,Late
236920,55,Delivered
236923,36,Delivered
236925,55,Delivered
236930,56,Delivered
236931,39,Late
236932,35,Delivered
236934,46,Delivered
236937,56,Delivered
236939,43,Delivered
236941,56,Cancelled
236942,61,Delivered
236943,39,Delivered
236946,63,Delivered
236947,65,Late
236948,51,Delivered
236951,26,Delivered
236952,30,Delivered
236953,44,Delivered
236954,65,Delivered
236958,62,Delivered
236959,56,Delivered
236960,58,Delivered
236964,25,Delivered
236965,47,Delivered
236968,26,Delivered
236969,42,Delivered
236970,31,Cancelled
236971,40,Delivered
236972,49,Delivered
236979,55,Delivered
236981,59,Delivered
236982,51,Delivered
236983,39,Delivered
236984,62,Delivered
236985,59,Delivered
236986,60,Delivered
236990,34,Delivered
236991,33,Delivered
236994,60,Delivered
236995,64,Delivered
236999,26,Late
237003,32,Late
237006,51,Delivered
237008,55,Delivered
237009,57,Delivered
237010,26,Delivered
237014,41,Delivered
237018,32,Delivered
237021,37,Late
237022,31,Delivered
237023,60,Delivered
237026,54,Delivered
237027,51,Delivered
237029,58,Delivered
237034,49,Delivered
237038,46,Delivered
237040,45,Delivered
237042,31,Delivered
237044,46,Delivered
237045,54,Delivered
237047,59,Late
237049,48,Delivered
237053,46,Delivered
237054,40,Delivered
237055,46,Delivered
237056,40,Delivered
237057,25,Delivered
237060,29,Delivered
237062,38,Delivered
237063,25,Late
237065,32,Delivered
237066,65,Delivered
237074,48,Delivered
237079,50,Delivered
237080,58,Delivered
237081,50,Delivered
237082,39,Delivered
237084,28,Delivered
237085,28,Delivered
237087,35,Delivered
237091,35,Delivered
237092,50,Delivered
237093,49,Late
237095,45,Delivered
237097,32,Delivered
237100,60,Delivered
237101,46,Delivered
237102,54,Delivered
237104,36,Delivered
237105,33,Delivered
237107,60,Delivered
237111,55,Late
237113,30,Late
237114,50,Delivered
237116,65,Delivered
237117,31,Delivered
237118,65,Delivered
237125,40,Delivered
237128,28,Delivered
237129,51,Delivered
237130,62,Delivered
237131,45,Delivered
237132,55,Delivered
237133,52,Delivered
237135,60,Delivered
237140,50,Delivered
237141,31,Delivered
237143,48,Delivered
237145,35,Cancelled
237149,63,Delivered
237152,46,Delivered
237154,26,Delivered
237157,63,Delivered
237160,44,Delivered
237161,63,Delivered
237162,28,Delivered
237163,31,Delivered
237169,47,Late
237172,25,Delivered
237176,53,Delivered
237178,37,Delivered
237183,56,Delivered
237184,48,Delivered
237186,28,Delivered
237188,38,Delivered
237189,65,Delivered
237192,54,Delivered
237193,30,Delivered
237199,42,Delivered
237200,54,Delivered
237202,63,Delivered
237205,54,Delivered
237208,41,Delivered
237212,51,Delivered
237214,65,Delivered
237219,48,Delivered
237221,27,Delivered
237222,40,Delivered
237223,55,Delivered
237224,51,Delivered
237227,40,Delivered
237228,47,Delivered
237230,26,Cancelled
237232,31,Delivered
237233,44,Delivered
237234,53,Delivered
237239,60,Delivered
237241,25,Late
237242,28,Late
237249,32,Delivered
237250,59,Delivered
237251,25,Delivered
237255,50,Late
237256,26,Delivered
237257,54,Delivered
237258,41,Delivered
237260,29,Delivered
237261,48,Delivered
237262,56,Delivered
237265,52,Delivered
237270,63,Delivered
237273,54,Delivered
237275,41,Delivered
237276,29,Delivered
237279,47,Delivered
237280,30,Delivered
237283,38,Cancelled
237287,63,Delivered
237288,64,Late
237289,40,Delivered
237292,35,Delivered
237295,26,Late
237297,60,Delivered
237298,33,Delivered
237299,59,Delivered
237301,64,Delivered
237302,45,Delivered
237303,44,Delivered
237305,53,Delivered
237306,43,Cancelled
237308,42,Delivered
237312,63,Delivered
237313,30,Delivered
237315,60,Cancelled
237318,39,Delivered
237321,37,Delivered
237323,62,Delivered
237324,31,Delivered
237325,36,Delivered
237326,53,Delivered
237327,43,Delivered
237330,34,Delivered
237333,48,Delivered
237336,41,Delivered
237337,61,Delivered
237340,27,Delivered
237346,54,Delivered
237348,26,Delivered
237350,35,Delivered
237353,62,Cancelled
237355,51,Delivered
237356,57,Late
237357,27,Delivered
237358,41,Delivered
237360,50,Delivered
237361,28,Delivered
237364,33,Delivered
237365,47,Delivered
237367,26,Late
237371,29,Delivered
237374,25,Delivered
237378,39,Delivered
237384,37,Delivered
237385,60,Delivered
237386,56,Delivered
237389,41,Delivered
237390,34,Delivered
237391,52,Delivered
237392,44,Delivered
237394,34,Delivered
237396,50,Delivered
237398,44,Delivered
237401,34,Delivered
237402,42,Cancelled
237404,26,Delivered
237406,45,Delivered
237407,48,Delivered
237408,60,Delivered
237410,62,Delivered
237413,48,Late
237415,51,Delivered
237419,56,Cancelled
237420,55,Delivered
237422,62,Delivered
237423,57,Delivered
237424,46,Delivered
237426,37,Delivered
237427,48,Delivered
237428,47,Delivered
237431,52,Delivered
237433,65,Late
237435,25,Delivered
237439,61,Delivered
237441,45,Delivered
237442,33,Delivered
237445,59,Delivered
237446,43,Delivered
237447,33,Delivered
237451,60,Delivered
237452,35,Delivered
237453,49,Delivered
237454,40,Delivered
237456,45,Delivered
